,file_name,file_extension,id,width,height,channel,segmentation,area,bbox,use,bbox_area,bright,lumin,lapla,expos
1037,00863.jpeg,jpeg,863,259,194,3,"[[1, 86, 51, 86, 51, 132, 1, 132]]",2300,"[1, 86, 50, 46]",train,4.58,0.5,0.1664873398045017,0.004435620808724479,ok
1038,00864.jpeg,jpeg,864,294,171,3,"[[202, 56, 285, 56, 285, 103, 202, 103]]",3901,"[202, 56, 83, 47]",train,7.76,0.36,0.12131173457037137,0.012357973196752022,ok
1039,00864.jpeg,jpeg,864,294,171,3,"[[196, 62, 252, 62, 252, 107, 196, 107]]",2520,"[196, 62, 56, 45]",train,5.01,0.36,0.12131173457037137,0.012357973196752022,ok
1040,00864.jpeg,jpeg,864,294,171,3,"[[70, 70, 231, 70, 231, 103, 70, 103]]",5313,"[70, 70, 161, 33]",train,10.57,0.36,0.12131173457037137,0.012357973196752022,ok
1041,00864.jpeg,jpeg,864,294,171,3,"[[41, 85, 294, 85, 294, 171, 41, 171]]",21758,"[41, 85, 253, 86]",train,43.28,0.36,0.12131173457037137,0.012357973196752022,ok
1042,00865.jpeg,jpeg,865,259,194,3,"[[160, 0, 259, 0, 259, 51, 160, 51]]",5049,"[160, 0, 99, 51]",train,10.05,0.42,0.13878098838681008,0.00858823046134645,ok
1043,00865.jpeg,jpeg,865,259,194,3,"[[0, 41, 259, 41, 259, 194, 0, 194]]",39627,"[0, 41, 259, 153]",train,78.87,0.42,0.13878098838681008,0.00858823046134645,ok
1044,00866.jpeg,jpeg,866,225,225,3,"[[4, 35, 222, 35, 222, 187, 4, 187]]",33136,"[4, 35, 218, 152]",train,65.45,0.74,0.24596274671185347,1.9093099585118118e-05,over-exposed
1045,00868.jpeg,jpeg,868,299,169,3,"[[67, 2, 254, 2, 254, 48, 67, 48]]",8602,"[67, 2, 187, 46]",train,17.02,0.58,0.19413750156346138,0.018759447389868976,ok
1046,00868.jpeg,jpeg,868,299,169,3,"[[0, 21, 297, 21, 297, 169, 0, 169]]",43956,"[0, 21, 297, 148]",train,86.99,0.58,0.19413750156346138,0.018759447389868976,ok
1047,00872.jpeg,jpeg,872,432,117,3,"[[189, 22, 368, 22, 368, 117, 189, 117]]",17005,"[189, 22, 179, 95]",train,33.64,0.21,0.06941656476877973,0.000251234419520747,ok
1048,00874.jpeg,jpeg,874,800,533,3,"[[1, 51, 800, 51, 800, 533, 1, 533]]",385118,"[1, 51, 799, 482]",train,90.32,0.45,0.1514161025886277,0.01836333434576693,ok
1049,00878.jpeg,jpeg,878,650,366,3,"[[159, 132, 649, 132, 649, 343, 159, 343]]",103390,"[159, 132, 490, 211]",train,43.46,0.6,0.19882313928794162,0.020350231963993652,ok
1050,00879.jpeg,jpeg,879,278,181,3,"[[255, 1, 278, 1, 278, 24, 255, 24]]",529,"[255, 1, 23, 23]",train,1.05,0.39,0.13049120015005222,0.0035670437628762012,ok
1051,00879.jpeg,jpeg,879,278,181,3,"[[217, 2, 254, 2, 254, 14, 217, 14]]",444,"[217, 2, 37, 12]",train,0.88,0.39,0.13049120015005222,0.0035670437628762012,ok
1052,00879.jpeg,jpeg,879,278,181,3,"[[180, 1, 217, 1, 217, 11, 180, 11]]",370,"[180, 1, 37, 10]",train,0.74,0.39,0.13049120015005222,0.0035670437628762012,ok
1053,00879.jpeg,jpeg,879,278,181,3,"[[166, 0, 180, 0, 180, 10, 166, 10]]",140,"[166, 0, 14, 10]",train,0.28,0.39,0.13049120015005222,0.0035670437628762012,ok
1054,00879.jpeg,jpeg,879,278,181,3,"[[152, 3, 165, 3, 165, 9, 152, 9]]",78,"[152, 3, 13, 6]",train,0.16,0.39,0.13049120015005222,0.0035670437628762012,ok
1055,00879.jpeg,jpeg,879,278,181,3,"[[32, 6, 278, 6, 278, 175, 32, 175]]",41574,"[32, 6, 246, 169]",train,82.62,0.39,0.13049120015005222,0.0035670437628762012,ok
1056,00880.jpeg,jpeg,880,1000,500,3,"[[171, 106, 305, 106, 305, 196, 171, 196]]",12060,"[171, 106, 134, 90]",train,2.41,0.41,0.13704426666666666,0.026404585757276514,ok
1057,00880.jpeg,jpeg,880,1000,500,3,"[[42, 139, 122, 139, 122, 195, 42, 195]]",4480,"[42, 139, 80, 56]",train,0.9,0.41,0.13704426666666666,0.026404585757276514,ok
1058,00880.jpeg,jpeg,880,1000,500,3,"[[231, 238, 999, 238, 999, 498, 231, 498]]",199680,"[231, 238, 768, 260]",train,39.94,0.41,0.13704426666666666,0.026404585757276514,ok
1059,00880.jpeg,jpeg,880,1000,500,3,"[[1, 147, 21, 147, 21, 189, 1, 189]]",840,"[1, 147, 20, 42]",train,0.17,0.41,0.13704426666666666,0.026404585757276514,ok
1060,00881.jpeg,jpeg,881,309,163,3,"[[2, 3, 306, 3, 306, 160, 2, 160]]",47728,"[2, 3, 304, 157]",train,94.76,0.38,0.12693364041270408,0.016680108032294666,ok
1061,00882.jpeg,jpeg,882,275,183,3,"[[2, 74, 267, 74, 267, 181, 2, 181]]",28355,"[2, 74, 265, 107]",train,56.34,0.34,0.11492849419946816,0.002043240853281097,ok
1062,00884.jpeg,jpeg,884,259,194,3,"[[9, 24, 237, 24, 237, 177, 9, 177]]",34884,"[9, 24, 228, 153]",train,69.43,0.44,0.14723799429681783,0.001073332027387784,ok
1063,00885.jpeg,jpeg,885,800,530,3,"[[692, 279, 799, 279, 799, 375, 692, 375]]",10272,"[692, 279, 107, 96]",train,2.42,0.67,0.22228532494758915,0.007176004425360448,ok
1064,00885.jpeg,jpeg,885,800,530,3,"[[476, 325, 507, 325, 507, 342, 476, 342]]",527,"[476, 325, 31, 17]",train,0.12,0.67,0.22228532494758915,0.007176004425360448,ok
1065,00885.jpeg,jpeg,885,800,530,3,"[[463, 339, 499, 339, 499, 368, 463, 368]]",1044,"[463, 339, 36, 29]",train,0.25,0.67,0.22228532494758915,0.007176004425360448,ok
1066,00885.jpeg,jpeg,885,800,530,3,"[[297, 284, 466, 284, 466, 449, 297, 449]]",27885,"[297, 284, 169, 165]",train,6.58,0.67,0.22228532494758915,0.007176004425360448,ok
1067,00885.jpeg,jpeg,885,800,530,3,"[[491, 261, 700, 261, 700, 456, 491, 456]]",40755,"[491, 261, 209, 195]",train,9.61,0.67,0.22228532494758915,0.007176004425360448,ok
1068,00885.jpeg,jpeg,885,800,530,3,"[[96, 275, 307, 275, 307, 415, 96, 415]]",29540,"[96, 275, 211, 140]",train,6.97,0.67,0.22228532494758915,0.007176004425360448,ok
1069,00887.jpeg,jpeg,887,800,533,3,"[[101, 128, 722, 128, 722, 531, 101, 531]]",250263,"[101, 128, 621, 403]",train,58.69,0.45,0.1510581276287876,0.016136980549574548,ok
1070,00888.jpeg,jpeg,888,177,285,3,"[[1, 65, 174, 65, 174, 266, 1, 266]]",34773,"[1, 65, 173, 201]",train,68.93,0.43,0.14359471293721177,0.021845635740553274,ok
1071,00890.jpeg,jpeg,890,800,533,3,"[[168, 164, 653, 164, 653, 483, 168, 483]]",154715,"[168, 164, 485, 319]",train,36.28,0.57,0.19113480238874783,0.026450056056911996,ok
1072,00891.jpeg,jpeg,891,800,533,3,"[[43, 135, 742, 135, 742, 499, 43, 499]]",254436,"[43, 135, 699, 364]",train,59.67,0.52,0.1728973684533226,0.02596029122996524,ok
1073,00892.jpeg,jpeg,892,232,218,3,"[[25, 35, 221, 35, 221, 216, 25, 216]]",35476,"[25, 35, 196, 181]",train,70.14,0.44,0.14683592724235112,0.03484699260457727,ok
1074,00894.jpeg,jpeg,894,299,169,3,"[[9, 17, 293, 17, 293, 122, 9, 122]]",29820,"[9, 17, 284, 105]",train,59.01,0.45,0.14837262261708759,0.0007041825807528569,ok
1075,00895.jpeg,jpeg,895,259,194,3,"[[66, 0, 203, 0, 203, 184, 66, 184]]",25208,"[66, 0, 137, 184]",train,50.17,0.25,0.08454643675989944,0.0,under-exposed
1076,00896.jpeg,jpeg,896,212,238,3,"[[0, 19, 212, 19, 212, 238, 0, 238]]",46428,"[0, 19, 212, 219]",train,92.02,0.5,0.16806945493698774,0.013839269491919923,ok
1077,00896.jpeg,jpeg,896,212,238,3,"[[186, 7, 213, 7, 213, 78, 186, 78]]",1917,"[186, 7, 27, 71]",train,3.8,0.5,0.16806945493698774,0.013839269491919923,ok
1078,00896.jpeg,jpeg,896,212,238,3,"[[122, 0, 213, 0, 213, 61, 122, 61]]",5551,"[122, 0, 91, 61]",train,11.0,0.5,0.16806945493698774,0.013839269491919923,ok
1079,00896.jpeg,jpeg,896,212,238,3,"[[88, 1, 124, 1, 124, 25, 88, 25]]",864,"[88, 1, 36, 24]",train,1.71,0.5,0.16806945493698774,0.013839269491919923,ok
1080,00897.jpeg,jpeg,897,800,534,3,"[[0, 177, 641, 177, 641, 431, 0, 431]]",162814,"[0, 177, 641, 254]",train,38.11,0.6,0.19839830726298002,0.0321247700282423,ok
1081,00897.jpeg,jpeg,897,800,534,3,"[[231, 136, 598, 136, 598, 237, 231, 237]]",37067,"[231, 136, 367, 101]",train,8.68,0.6,0.19839830726298002,0.0321247700282423,ok
1082,00897.jpeg,jpeg,897,800,534,3,"[[307, 54, 554, 54, 554, 165, 307, 165]]",27417,"[307, 54, 247, 111]",train,6.42,0.6,0.19839830726298002,0.0321247700282423,ok
1083,00898.jpeg,jpeg,898,280,180,3,"[[12, 33, 275, 33, 275, 173, 12, 173]]",36820,"[12, 33, 263, 140]",train,73.06,0.34,0.11263320883909121,0.006077506428026402,ok
1084,00899.jpeg,jpeg,899,275,183,3,"[[9, 69, 199, 69, 199, 158, 9, 158]]",16910,"[9, 69, 190, 89]",train,33.6,0.51,0.16905964823419015,0.01512108452261129,ok
1085,00900.jpeg,jpeg,900,290,174,3,"[[34, 62, 173, 62, 173, 115, 34, 115]]",7367,"[34, 62, 139, 53]",train,14.6,0.53,0.1762072074172515,0.013285894755736487,ok
1086,00900.jpeg,jpeg,900,290,174,3,"[[0, 114, 210, 114, 210, 173, 0, 173]]",12390,"[0, 114, 210, 59]",train,24.55,0.53,0.1762072074172515,0.013285894755736487,ok
1087,00900.jpeg,jpeg,900,290,174,3,"[[177, 86, 290, 86, 290, 112, 177, 112]]",2938,"[177, 86, 113, 26]",train,5.82,0.53,0.1762072074172515,0.013285894755736487,ok
1088,00900.jpeg,jpeg,900,290,174,3,"[[0, 57, 67, 57, 67, 103, 0, 103]]",3082,"[0, 57, 67, 46]",train,6.11,0.53,0.1762072074172515,0.013285894755736487,ok
1089,00901.jpeg,jpeg,901,259,194,3,"[[16, 40, 259, 40, 259, 174, 16, 174]]",32562,"[16, 40, 243, 134]",train,64.81,0.48,0.16095544561281375,0.010416746211224171,ok
1090,00902.jpeg,jpeg,902,259,194,3,"[[35, 21, 172, 21, 172, 154, 35, 154]]",18221,"[35, 21, 137, 133]",train,36.26,0.6,0.20071504407465596,0.009656599022921396,ok
1091,00903.jpeg,jpeg,903,300,168,3,"[[113, 17, 133, 17, 133, 33, 113, 33]]",320,"[113, 17, 20, 16]",train,0.63,0.51,0.16978400248988482,0.0024006559464596518,ok
1092,00903.jpeg,jpeg,903,300,168,3,"[[25, 25, 75, 25, 75, 53, 25, 53]]",1400,"[25, 25, 50, 28]",train,2.78,0.51,0.16978400248988482,0.0024006559464596518,ok
1093,00903.jpeg,jpeg,903,300,168,3,"[[123, 31, 188, 31, 188, 60, 123, 60]]",1885,"[123, 31, 65, 29]",train,3.74,0.51,0.16978400248988482,0.0024006559464596518,ok
1094,00903.jpeg,jpeg,903,300,168,3,"[[0, 59, 257, 59, 257, 168, 0, 168]]",28013,"[0, 59, 257, 109]",train,55.58,0.51,0.16978400248988482,0.0024006559464596518,ok
1095,00906.jpeg,jpeg,906,275,183,3,"[[41, 19, 236, 19, 236, 163, 41, 163]]",28080,"[41, 19, 195, 144]",train,55.8,0.36,0.11837152625580784,0.016231964092185143,ok
1096,00907.jpeg,jpeg,907,800,600,3,"[[65, 240, 324, 240, 324, 440, 65, 440]]",51800,"[65, 240, 259, 200]",train,10.79,0.53,0.17500204248366014,0.026808694657303647,ok
1097,00908.jpeg,jpeg,908,800,532,3,"[[81, 67, 682, 67, 682, 468, 81, 468]]",241001,"[81, 67, 601, 401]",train,56.63,0.77,0.2557847222222222,0.0,over-exposed
1098,00909.jpeg,jpeg,909,275,183,3,"[[18, 26, 230, 26, 230, 143, 18, 143]]",24804,"[18, 26, 212, 117]",train,49.29,0.33,0.10846086061515185,0.011081164859995317,ok
1099,00910.jpeg,jpeg,910,800,534,3,"[[0, 324, 553, 324, 553, 534, 0, 534]]",116130,"[0, 324, 553, 210]",train,27.18,0.6,0.19858993659885935,0.009742321198788543,ok
1100,00914.jpeg,jpeg,914,262,193,3,"[[127, 79, 172, 79, 172, 132, 127, 132]]",2385,"[127, 79, 45, 53]",train,4.72,0.47,0.15633545907387197,0.023692944548385067,ok
1101,00914.jpeg,jpeg,914,262,193,3,"[[175, 66, 214, 66, 214, 111, 175, 111]]",1755,"[175, 66, 39, 45]",train,3.47,0.47,0.15633545907387197,0.023692944548385067,ok
1102,00914.jpeg,jpeg,914,262,193,3,"[[213, 54, 243, 54, 243, 92, 213, 92]]",1140,"[213, 54, 30, 38]",train,2.25,0.47,0.15633545907387197,0.023692944548385067,ok
1103,00914.jpeg,jpeg,914,262,193,3,"[[45, 77, 97, 77, 97, 128, 45, 128]]",2652,"[45, 77, 52, 51]",train,5.24,0.47,0.15633545907387197,0.023692944548385067,ok
1104,00914.jpeg,jpeg,914,262,193,3,"[[57, 45, 91, 45, 91, 71, 57, 71]]",884,"[57, 45, 34, 26]",train,1.75,0.47,0.15633545907387197,0.023692944548385067,ok
1105,00914.jpeg,jpeg,914,262,193,3,"[[43, 69, 87, 69, 87, 96, 43, 96]]",1188,"[43, 69, 44, 27]",train,2.35,0.47,0.15633545907387197,0.023692944548385067,ok
1106,00915.jpeg,jpeg,915,225,225,3,"[[6, 21, 217, 21, 217, 204, 6, 204]]",38613,"[6, 21, 211, 183]",train,76.27,0.39,0.129678779956427,0.009277560447248555,ok
1107,00918.jpeg,jpeg,918,280,180,3,"[[16, 73, 267, 73, 267, 144, 16, 144]]",17821,"[16, 73, 251, 71]",train,35.36,0.7,0.23220699761386038,0.010697710336819382,ok
1108,00919.jpeg,jpeg,919,298,169,3,"[[43, 38, 297, 38, 297, 166, 43, 166]]",32512,"[43, 38, 254, 128]",train,64.56,0.72,0.24154940453340037,0.0,over-exposed
1109,00926.jpg,jpg,926,4160,3120,3,"[[2502, 1653, 3097, 1653, 3097, 2154, 2502, 2154]]",298095,"[2502, 1653, 595, 501]",train,2.3,0.47,0.15635376461564252,0.022107248063874874,ok
1110,00928.jpg,jpg,928,4160,3120,3,"[[154, 1174, 3956, 1174, 3956, 3113, 154, 3113]]",7372078,"[154, 1174, 3802, 1939]",train,56.8,0.45,0.14869694417050186,0.01045161885167803,ok
1111,00929.jpg,jpg,929,4160,3120,3,"[[39, 981, 4155, 981, 4155, 3119, 39, 3119]]",8800008,"[39, 981, 4116, 2138]",train,67.8,0.34,0.1141472641797517,0.03196411405884364,ok
1112,00932.png,png,932,521,540,4,"[[1, 0, 509, 0, 509, 539, 1, 539]]",273812,"[1, 0, 508, 539]",train,97.32,0.46,0.153235561279795,0.02937761351181786,ok
1113,00938.png,png,938,859,431,4,"[[1, 8, 858, 8, 858, 431, 1, 431]]",362511,"[1, 8, 857, 423]",train,97.92,0.44,0.14576543396026032,0.012037993727645569,ok
1114,00947.png,png,947,807,506,4,"[[0, 0, 806, 0, 806, 506, 0, 506]]",407836,"[0, 0, 806, 506]",train,99.88,0.41,0.13668561432373602,0.010800956596250872,ok
1115,00949.png,png,949,566,234,4,"[[0, 6, 556, 6, 556, 234, 0, 234]]",126768,"[0, 6, 556, 228]",train,95.71,0.43,0.14263115371686008,0.0016613427673567208,ok
1116,00968.png,png,968,2880,1800,4,"[[1626, 87, 2880, 87, 2880, 1166, 1626, 1166]]",1353066,"[1626, 87, 1254, 1079]",train,26.1,0.43,0.14490142015654,0.014823808295523258,ok
1117,00974.png,png,974,2880,1800,4,"[[1005, 931, 1586, 931, 1586, 1308, 1005, 1308]]",219037,"[1005, 931, 581, 377]",train,4.23,0.41,0.13743333005527317,0.006968424461946017,ok
1118,00974.png,png,974,2880,1800,4,"[[1687, 883, 1960, 883, 1960, 1164, 1687, 1164]]",76713,"[1687, 883, 273, 281]",train,1.48,0.41,0.13743333005527317,0.006968424461946017,ok
1119,01000.png,png,1000,960,482,4,"[[0, 0, 960, 0, 960, 482, 0, 482]]",462720,"[0, 0, 960, 482]",train,100.0,0.4,0.13279936086929012,0.03700252774295097,ok
1120,01002.png,png,1002,499,403,4,"[[34, 64, 498, 64, 498, 334, 34, 334]]",125280,"[34, 64, 464, 270]",train,62.3,0.43,0.14237141956109303,0.011110571742203593,ok
1121,01003.png,png,1003,843,471,4,"[[4, 3, 843, 3, 843, 471, 4, 471]]",392652,"[4, 3, 839, 468]",train,98.89,0.51,0.16833769529031278,0.002687979766623507,ok
1122,01009.png,png,1009,679,479,4,"[[8, 2, 679, 2, 679, 479, 8, 479]]",320067,"[8, 2, 671, 477]",train,98.41,0.38,0.1278362773844947,0.011253284665141652,ok
1123,01010.png,png,1010,774,450,4,"[[0, 12, 773, 12, 773, 444, 0, 444]]",333936,"[0, 12, 773, 432]",train,95.88,0.34,0.11451771161139353,0.022464985338258657,ok
1124,01060.png,png,1060,721,504,4,"[[0, 4, 720, 4, 720, 504, 0, 504]]",360000,"[0, 4, 720, 500]",train,99.07,0.4,0.1335958007798589,0.0017461939297995794,ok
1125,01071.png,png,1071,738,349,4,"[[4, 1, 727, 1, 727, 348, 4, 348]]",250881,"[4, 1, 723, 347]",train,97.41,0.71,0.23594066290682572,0.003912362247522291,over-exposed
1126,01075.png,png,1075,799,457,4,"[[9, 8, 797, 8, 797, 457, 9, 457]]",353812,"[9, 8, 788, 449]",train,96.9,0.43,0.14194252018266493,0.0060114576619290025,ok
1127,01088.png,png,1088,2880,1800,4,"[[3, 819, 427, 819, 427, 1713, 3, 1713]]",379056,"[3, 819, 424, 894]",train,7.31,0.37,0.12328396499031702,0.009729468423053042,ok
1128,01088.png,png,1088,2880,1800,4,"[[313, 241, 2774, 241, 2774, 1710, 313, 1710]]",3615209,"[313, 241, 2461, 1469]",train,69.74,0.37,0.12328396499031702,0.009729468423053042,ok
1129,01102.png,png,1102,427,370,4,"[[0, 0, 426, 0, 426, 369, 0, 369]]",157194,"[0, 0, 426, 369]",train,99.5,0.27,0.08854380210214348,0.005767457877924244,ok
1130,01102.png,png,1102,427,370,4,"[[75, 102, 427, 102, 427, 370, 75, 370]]",94336,"[75, 102, 352, 268]",train,59.71,0.27,0.08854380210214348,0.005767457877924244,ok
1131,01116.png,png,1116,880,540,4,"[[0, 0, 880, 0, 880, 540, 0, 540]]",475200,"[0, 0, 880, 540]",train,100.0,0.55,0.18468805979181796,0.0032873181848223723,ok
1132,01117.png,png,1117,841,420,4,"[[1, 0, 841, 0, 841, 420, 1, 420]]",352800,"[1, 0, 840, 420]",train,99.88,0.41,0.13526445219387798,0.002715429814077821,ok
1133,01133.png,png,1133,623,540,4,"[[0, 1, 623, 1, 623, 540, 0, 540]]",335797,"[0, 1, 623, 539]",train,99.81,0.38,0.1263934865109867,0.02684343750269647,ok
1134,01133.png,png,1133,623,540,4,"[[516, 2, 622, 2, 622, 133, 516, 133]]",13886,"[516, 2, 106, 131]",train,4.13,0.38,0.1263934865109867,0.02684343750269647,ok
1135,01133.png,png,1133,623,540,4,"[[494, 0, 557, 0, 557, 68, 494, 68]]",4284,"[494, 0, 63, 68]",train,1.27,0.38,0.1263934865109867,0.02684343750269647,ok
1136,01151.png,png,1151,903,509,4,"[[0, 1, 903, 1, 903, 509, 0, 509]]",458724,"[0, 1, 903, 508]",train,99.8,0.46,0.153628747356961,0.0038376319314264162,ok
1137,01165.png,png,1165,182,101,4,"[[0, 50, 70, 50, 70, 101, 0, 101]]",3570,"[0, 50, 70, 51]",train,19.42,0.28,0.09422893808450013,0.002214491931155258,ok
1138,01165.png,png,1165,182,101,4,"[[5, 4, 180, 4, 180, 101, 5, 101]]",16975,"[5, 4, 175, 97]",train,92.35,0.28,0.09422893808450013,0.002214491931155258,ok
1139,01171.png,png,1171,2880,1800,4,"[[639, 90, 2880, 90, 2880, 1710, 639, 1710]]",3630420,"[639, 90, 2241, 1620]",train,70.03,0.42,0.1393081926289034,0.018781051473087142,ok
1140,01178.png,png,1178,2880,1800,4,"[[0, 655, 2336, 655, 2336, 1708, 0, 1708]]",2459808,"[0, 655, 2336, 1053]",train,47.45,0.42,0.13874040310054067,0.008869576240257629,ok
1141,01206.png,png,1206,596,347,4,"[[0, 34, 596, 34, 596, 347, 0, 347]]",186548,"[0, 34, 596, 313]",train,90.2,0.5,0.16817762815497614,0.0018089601538139452,ok
1142,01220.png,png,1220,840,514,4,"[[2, 1, 839, 1, 839, 514, 2, 514]]",429381,"[2, 1, 837, 513]",train,99.45,0.49,0.16423037913825284,0.006264996993006041,ok
1143,01223.png,png,1223,124,166,4,"[[3, 10, 124, 10, 124, 164, 3, 164]]",18634,"[3, 10, 121, 154]",train,90.53,0.27,0.08892953217042743,0.0017213425916930234,ok
1144,01227.png,png,1227,422,319,4,"[[1, 1, 421, 1, 421, 319, 1, 319]]",133560,"[1, 1, 420, 318]",train,99.21,0.36,0.11935874321500577,0.004909064275502162,ok
1145,01227.png,png,1227,422,319,4,"[[22, 0, 172, 0, 172, 68, 22, 68]]",10200,"[22, 0, 150, 68]",train,7.58,0.36,0.11935874321500577,0.004909064275502162,ok
1146,01227.png,png,1227,422,319,4,"[[0, 0, 93, 0, 93, 98, 0, 98]]",9114,"[0, 0, 93, 98]",train,6.77,0.36,0.11935874321500577,0.004909064275502162,ok
1147,01233.png,png,1233,937,503,4,"[[1, 1, 937, 1, 937, 503, 1, 503]]",469872,"[1, 1, 936, 502]",train,99.69,0.47,0.1567313302681245,0.004832547256211666,ok
1148,01241.png,png,1241,828,522,4,"[[0, 0, 828, 0, 828, 522, 0, 522]]",432216,"[0, 0, 828, 522]",train,100.0,0.51,0.1707230656034849,0.006025043730645402,ok
1149,01258.png,png,1258,2880,1800,4,"[[3, 90, 2827, 90, 2827, 1368, 3, 1368]]",3609072,"[3, 90, 2824, 1278]",train,69.62,0.29,0.09796861711248281,0.022967499125353813,ok
1150,01262.png,png,1262,2880,1800,4,"[[3, 93, 2878, 93, 2878, 1525, 3, 1525]]",4117000,"[3, 93, 2875, 1432]",train,79.42,0.32,0.10810734789800686,0.022621449885043034,ok
1151,01271.png,png,1271,818,537,4,"[[0, 1, 817, 1, 817, 537, 0, 537]]",437912,"[0, 1, 817, 536]",train,99.69,0.51,0.1684538637225754,0.0066133002734665965,ok
1152,01273.png,png,1273,2880,1800,4,"[[0, 586, 1899, 586, 1899, 1708, 0, 1708]]",2130678,"[0, 586, 1899, 1122]",train,41.1,0.37,0.1237133633906237,0.01695019060366259,ok
1153,01273.png,png,1273,2880,1800,4,"[[1779, 90, 2880, 90, 2880, 1710, 1779, 1710]]",1783620,"[1779, 90, 1101, 1620]",train,34.41,0.37,0.1237133633906237,0.01695019060366259,ok
1154,01282.png,png,1282,828,358,4,"[[8, 5, 826, 5, 826, 352, 8, 352]]",283846,"[8, 5, 818, 347]",train,95.76,0.48,0.16158208459212903,0.008635299172767388,ok
1155,01288.png,png,1288,2880,1800,4,"[[3, 467, 1615, 467, 1615, 1708, 3, 1708]]",2000492,"[3, 467, 1612, 1241]",train,38.59,0.32,0.1076809625393367,0.032419987339772645,ok
1156,01288.png,png,1288,2880,1800,4,"[[2069, 750, 2528, 750, 2528, 1201, 2069, 1201]]",207009,"[2069, 750, 459, 451]",train,3.99,0.32,0.1076809625393367,0.032419987339772645,ok
1157,01289.png,png,1289,2880,1800,4,"[[3, 93, 2880, 93, 2880, 1713, 3, 1713]]",4660740,"[3, 93, 2877, 1620]",train,89.91,0.26,0.08724520470225132,0.006396797523258807,ok
1158,01301.png,png,1301,661,482,4,"[[0, 0, 661, 0, 661, 477, 0, 477]]",315297,"[0, 0, 661, 477]",train,98.96,0.48,0.15980064951239384,0.0026351209023171714,ok
1159,01307.png,png,1307,420,301,4,"[[12, 8, 419, 8, 419, 296, 12, 296]]",117216,"[12, 8, 407, 288]",train,92.72,0.67,0.2238109403968306,0.006732427521320093,ok
1160,01314.png,png,1314,903,540,4,"[[1, 0, 899, 0, 899, 539, 1, 539]]",484022,"[1, 0, 898, 539]",train,99.26,0.45,0.1491114665791668,0.00400003205373565,ok
1161,01329.png,png,1329,945,483,4,"[[0, 2, 944, 2, 944, 483, 0, 483]]",454064,"[0, 2, 944, 481]",train,99.48,0.38,0.1273703655733183,0.010326610454887974,ok
1162,01332.png,png,1332,315,275,4,"[[5, 3, 310, 3, 310, 272, 5, 272]]",82045,"[5, 3, 305, 269]",train,94.71,0.51,0.16977000631902592,0.01988143580723683,ok
1163,01342.png,png,1342,535,287,4,"[[2, 0, 530, 0, 530, 287, 2, 287]]",151536,"[2, 0, 528, 287]",train,98.69,0.38,0.12531935774081687,0.0023888825473788386,ok
1164,01367.png,png,1367,597,512,4,"[[9, 3, 597, 3, 597, 512, 9, 512]]",299292,"[9, 3, 588, 509]",train,97.92,0.42,0.14156456814300258,0.004935986193503611,ok
1165,01376.png,png,1376,341,205,4,"[[10, 1, 329, 1, 329, 202, 10, 202]]",64119,"[10, 1, 319, 201]",train,91.72,0.49,0.16338416328789818,0.0004451227622640615,ok
1166,01403.jpeg,jpeg,1403,259,194,3,"[[71, 80, 220, 80, 220, 154, 71, 154]]",11026,"[71, 80, 149, 74]",train,21.94,0.42,0.13989490660200177,0.002208525435248397,ok
1167,01405.jpeg,jpeg,1405,980,480,3,"[[0, 7, 980, 7, 980, 480, 0, 480]]",463540,"[0, 7, 980, 473]",train,98.54,0.36,0.11920110544217685,0.023954602374029726,ok
1168,01409.jpeg,jpeg,1409,259,194,3,"[[31, 38, 233, 38, 233, 133, 31, 133]]",19190,"[31, 38, 202, 95]",train,38.19,0.51,0.1701958911176619,0.001891044869201261,ok
1169,01412.jpeg,jpeg,1412,600,250,3,"[[49, 35, 539, 35, 539, 250, 49, 250]]",105350,"[49, 35, 490, 215]",train,70.23,0.34,0.11196217864923746,0.042662286360048124,ok
1170,01413.jpeg,jpeg,1413,259,194,3,"[[19, 56, 89, 56, 89, 113, 19, 113]]",3990,"[19, 56, 70, 57]",train,7.94,0.48,0.15961560624993007,0.014570608184629881,ok
1171,01414.jpeg,jpeg,1414,259,194,3,"[[79, 66, 259, 66, 259, 188, 79, 188]]",21960,"[79, 66, 180, 122]",train,43.7,0.37,0.12379061032790567,0.006586710195690512,ok
1172,01415.jpeg,jpeg,1415,259,194,3,"[[92, 36, 175, 36, 175, 56, 92, 56]]",1660,"[92, 36, 83, 20]",train,3.3,0.52,0.17240520430332437,0.011418328941945523,ok
1173,01415.jpeg,jpeg,1415,259,194,3,"[[22, 56, 247, 56, 247, 186, 22, 186]]",29250,"[22, 56, 225, 130]",train,58.21,0.52,0.17240520430332437,0.011418328941945523,ok
1174,01415.jpeg,jpeg,1415,259,194,3,"[[175, 16, 259, 16, 259, 107, 175, 107]]",7644,"[175, 16, 84, 91]",train,15.21,0.52,0.17240520430332437,0.011418328941945523,ok
1175,01415.jpeg,jpeg,1415,259,194,3,"[[14, 29, 131, 29, 131, 61, 14, 61]]",3744,"[14, 29, 117, 32]",train,7.45,0.52,0.17240520430332437,0.011418328941945523,ok
1176,01418.jpeg,jpeg,1418,259,194,3,"[[4, 18, 252, 18, 252, 160, 4, 160]]",35216,"[4, 18, 248, 142]",train,70.09,0.53,0.17609840629852763,0.010009694033881555,ok
